"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes","relevance_score","matched_keywords","relevance"
"doi:10.1109/HPCA56546.2023.10071076","","4ec9092c3fc71a616d2c81f454463c23c2521ab7","Mix-GEMM: An efficient HW-SW Architecture for Mixed-Precision Quantized Deep Neural Networks Inference on Edge Devices","Enrico Reggiani","2023","HPCA","Deep Neural Network (DNN) inference based on quantized narrow-precision integer data represents a promising research direction toward efficient deep learning computations on edge and mobile devices. On one side, recent progress of Quantization-Aware Training (QAT) frameworks aimed at improving the accuracy of extremely quantized DNNs allows achieving results close to Floating-Point 32 (FP32), and provides high flexibility concerning the data sizes selection. Unfortunately, current Central Processing Unit (CPU) architectures and Instruction Set Architectures (ISAs) targeting resource-constrained devices present limitations on the range of data sizes supported to compute DNN kernels.This paper presents Mix-GEMM, a hardware-software co-designed architecture capable of efficiently computing quantized DNN convolutional kernels based on byte and sub-byte data sizes. Mix-GEMM accelerates General Matrix Multiplication (GEMM), representing the core kernel of DNNs, supporting all data size combinations from 8- to 2-bit, including mixed-precision computations, and featuring performance that scale with the decreasing of the computational data sizes. Our experimental evaluation, performed on representative quantized Convolutional Neural Networks (CNNs), shows that a RISC-V based edge System-on-Chip (SoC) integrating Mix-GEMM achieves up to 1.3 TOPS/W in energy efficiency, and up to 13.6 GOPS in throughput, gaining from 5.3× to 15.1× in performance over the OpenBLAS GEMM frameworks running on a commercial RISC-V based edge processor. By performing synthesis and Place and Route (PnR) of the enhanced SoC in Global Foundries 22nm FDX technology, we show that Mix-GEMM only accounts for 1% of the overall area consumption.","dblp","Computer Science","33","https://doi.org/10.1109/HPCA56546.2023.10071076","10.1109/HPCA56546.2023.10071076","2023-02-01","2026-04-08","keep","","21","RISC-V, GEMM, CPU, quantization, mixed-precision, matrix, neural, deep learning, inference","High"
"doi:10.1109/HPCA61900.2025.00045","2501.09902","b34cf6d8925d994eea6b511a557d30a4b71044a3","Multi-Dimensional Vector ISA Extension for Mobile In-Cache Computing","Alireza Khadem","2025","HPCA","In-cache computing technology transforms existing caches into long-vector compute units and offers low-cost alternatives to building expensive vector engines for mobile CPUs. Unfortunately, existing long-vector Instruction Set Architecture (ISA) extensions, such as RISC-V Vector Extension (RVV) and Arm Scalable Vector Extension (SVE), provide only onedimensional strided and random memory accesses. While this is sufficient for typical vector engines, it fails to effectively utilize the large Single Instruction, Multiple Data (SIMD) widths of incache vector engines. This is because mobile data-parallel kernels expose limited parallelism across a single dimension. Based on our analysis of mobile vector kernels, we introduce a long-vector Multi-dimensional Vector ISA Extension (MVE) for mobile in-cache computing. MVE achieves high SIMD resource utilization and enables flexible programming by abstracting cache geometry and data layout. The proposed ISA features multi-dimensional strided and random memory accesses and efficient dimension-level masked execution to encode parallelism across multiple dimensions. Using a wide range of data-parallel mobile workloads, we demonstrate that MVE offers significant performance and energy reduction benefits of $2.9 \times$ and $8.8 \times$, on average, compared to the SIMD units of a commercial mobile processor, at an area overhead of 3.6%.","dblp","Computer Science","4","https://doi.org/10.1109/HPCA61900.2025.00045","10.1109/HPCA61900.2025.00045","2025-01-17","2026-04-08","keep","","21","vector extension, RISC-V, RVV, ISA extension, vector","High"
"doi:10.1109/TCAD.2024.3488572","","81fc3f59794c9d1d33cb54635b9cccbedbd5ba0c","Improving Transformer Inference Through Optimized Nonlinear Operations With Quantization-Approximation-Based Strategy","Wenxun Wang","2025","IEEE-TCAD","Transformers have recently shown significant performance across various tasks, such as natural language processing (NLP) and computer vision (CV). However, the performance comes at the cost of large memory and computation overhead. Existing researches primarily focus on accelerating matrix multiplication (MatMul) through techniques like quantization and pruning, notably increasing the proportion of nonlinear operations in inference runtime. Meanwhile, previous approaches designed for nonlinear operations struggle with inefficient implementation as they are incapable of achieving both computation and memory efficiency. Additionally, these methods often require retraining or fine-tuning leading to substantial costs and inconveniences. To overcome these problems, we propose efficient implementation of nonlinear operations with quantization-approximation-based strategy. Through an in-depth analysis of the dataflow and data distribution of nonlinear operations, we design distinct quantization and approximation strategies tailored for different operations. Specifically, log2 quantization and power-of-two factor quantization have been employed in Softmax and LayerNorm, complemented by logarithmic function and low-precision statistic calculation as approximation strategies. Furthermore, the proposed efficient GeLU implementation integrates a nonuniform lookup procedure alongside low-bit-width quantization. Experimental results demonstrate negligible accuracy drops without the need for retraining or fine-tuning. By implementing the hardware design, it achieves $3.14\times - 6.34\times $ energy-efficiency and $3.01\times - 10.1\times $ area-efficiency improvements compared to state-of-the-art application-specific-integrated-circuit (ASIC) designs. In system-level evaluation, substantial speedup and reductions in energy consumption of 15% to 35% are achieved for end-to-end inference across both GPU and ASIC accelerator platforms.","dblp","Computer Science","2","https://doi.org/10.1109/TCAD.2024.3488572","10.1109/TCAD.2024.3488572","2025-04-01","2026-04-08","skip","","21","matmul, accelerator, dataflow, quantization, low-precision, transformer, matrix, inference","High"
"doi:10.1109/TVLSI.2024.3466224","2409.14017","4cda9ad92e650de3f374e4029bd067ae9dab8584","SPEED: A Scalable RISC-V Vector Processor Enabling Efficient Multiprecision DNN Inference","Chuanning Wang","2025","IEEE-TVLSI","Deploying deep neural networks (DNNs) on those resource-constrained edge platforms is hindered by their substantial computation and storage demands. Quantized multiprecision DNNs (MP-DNNs), denoted as MP-DNNs, offer a promising solution for these limitations but pose challenges for the existing RISC-V processors due to complex instructions, suboptimal parallel processing, and inefficient dataflow mapping. To tackle the challenges mentioned above, SPEED, a scalable RISC-V vector (RVV) processor, is proposed to enable efficient MP-DNN inference, incorporating innovations in customized instructions, hardware architecture, and dataflow mapping. First, some dedicated customized RISC-V instructions are introduced based on RVV extensions to reduce the instruction complexity, allowing SPEED to support processing precision ranging from 4- to 16-bit with minimized hardware overhead. Second, a parameterized multiprecision tensor unit (MPTU) is developed and integrated within the scalable module to enhance parallel processing capability by providing reconfigurable parallelism that matches the computation patterns of diverse MP-DNNs. Finally, a flexible mixed dataflow method is adopted to improve computational and energy efficiency according to the computing patterns of different DNN operators. The synthesis of SPEED is conducted on TSMC 28-nm technology. Experimental results show that SPEED achieves a peak throughput of 737.9 GOPS and an energy efficiency of 1383.4 GOPS/W for 4-bit operators. Furthermore, SPEED exhibits superior area efficiency compared with prior RVV processors, with the enhancements of $5.9\sim 26.9\times $ and $8.2\sim 18.5\times $ for 8-bit operator and best integer performance, respectively, which highlights SPEED’s significant potential for efficient MP-DNN inference.","dblp","Computer Science","10","https://doi.org/10.1109/TVLSI.2024.3466224","10.1109/TVLSI.2024.3466224","2024-09-21","2026-04-08","keep","","21","tensor, RISC-V, RVV, dataflow, vector, neural, inference","High"
"doi:10.1109/IPDPS54959.2023.00024","2212.11574","646668dc209f79bd02a580651ce03336b7a2d15b","Accelerating CNN inference on long vector architectures via co-design","Sonia Rani Gupta","2023","IPDPS","CPU-based inference can be deployed as an alternative to off-chip accelerators. In this context, emerging vector architectures are a promising option, owing to their high efficiency. Yet the large design space of convolutional algorithms and hardware implementations makes the selection of design options challenging. In this paper, we present our ongoing research into co-designing future vector architectures for CPU-based Convolutional Neural Networks (CNN) inference focusing on the im2col+GEMM and Winograd kernels. Using the Gem5 simulator we explore the impact of several hardware microarchitectural features including (i) vector lanes, (ii) vector lengths, (iii) cache sizes, and (iv) options for integrating the vector unit into the CPU pipeline. In the context of im2col+GEMM, we study the impact of several BLIS-like algorithmic optimizations such as (1) utilization of vector registers, (2) loop unrolling, (3) loop reorder, (4) manual vectorization, (5) prefetching, and (6) packing of matrices, on the RISC-V Vector Extension and ARM-SVE ISAs. We use the YOLOv3 and VGG16 network models for our evaluation. Our co-design study shows that BLIS-like optimizations are not beneficial to all types of vector microarchitectures. We additionally demonstrate that longer vector lengths (of at least 8192 bits) and larger caches (of 256MB) can boost performance by 5×, with our optimized CNN kernels, compared to a vector length of 512-bit and 1MB of L2 cache. In the context of Winograd, we present our novel approach of inter-tile parallelization across the input/output channels by using 8×8 tiles per channel to vectorize the algorithm on vector length agnostic (VLA) architectures. Our method exploits longer vector lengths and offers high memory reuse, resulting in performance improvement of up to 2.4× for non-strided convolutional layers with 3×3 kernel size, compared to our optimized im2col+GEMM approach on the Fujitsu A64FX processor. Our co-design study furthermore reveals that Winograd requires smaller cache sizes (up to 64MB) compared to im2col+GEMM.","dblp","Computer Science","9","https://doi.org/10.1109/IPDPS54959.2023.00024","10.1109/IPDPS54959.2023.00024","2022-12-22","2026-04-08","keep","","21","vector extension, RISC-V, GEMM, CPU, vector, neural, inference","High"
"doi:10.1145/3725843.3756097","","fb617547bf6cbc12a48ecbce41146a48713fef10","GateBleed: Exploiting On-Core Accelerator Power Gating for High Performance and Stealthy Attacks on AI","Joshua Kalyanapu","2025","MICRO","As power consumption from AI training and inference continues to increase, AI accelerators are being integrated directly into the CPU. Intel’s Advanced Matrix Extensions (AMX) is one such example, debuting in the 4th Generation Intel Xeon Scalable CPU, attaining significant gains in the metrics of performance/watt and decreased memory offloading penalty. This paper discloses a timing side and covert channel, GateBleed, caused by the aggressive power gating utilized to keep the CPU within operating limits. This paper shows that the GateBleed side channel is a threat to AI privacy, as many ML models such as Transformers and CNNs make critical computationally-heavy decisions based on private values like confidence thresholds and routing logits. Timing delays from the selective powering down of AMX components mean that each matrix multiplication is a potential leakage point when executed on the AMX accelerator. This paper identifies over a dozen potential gadgets across popular ML libraries (Hugging Face, PyTorch, TensorFlow, etc.), revealing that they can leak sensitive and private information, including class labels and internal states. GateBleed poses a risk for local and remote timing inference, even under previous protective measures. GateBleed gadgets can also be used as a a generic high performance, stealthy magnifier for microarchitectural attacks to bypass timer resolution coarsening defenses and create robust and realistic side channels in noisy environments, such as remote attacks on networks with high traffic. This paper shows that when GateBleed gadget is used as a transmission channel for Spectre, it can leak arbitrary memory addresses of the victim with high performance (0.067 bps), and evade the state-of-the-art microarchitectural attack detectors for the first time. This paper implements an end-to-end membership inference attack with 81% accuracy on a Transformer model optimized with Intel AMX and 99% accuracy on an early-exit CNN classifier. GateBleed achieves 0.89 precision while leaking expert choice in a Transformer mixture-of-experts (MoE) with 100% accuracy. These attacks do not rely on confidence scores or model outputs, but only on the execution time of attacker-controlled AMX instructions on the shared hardware accelerator with power gating. To the authors’ knowledge, this is the first side-channel attack on AI privacy that exploits hardware accelerator power optimizations. The paper also suggests effective mitigations and measures their trade-off between power consumption and performance.","dblp","Computer Science","1","https://doi.org/10.1145/3725843.3756097","10.1145/3725843.3756097","2025-10-17","2026-04-08","skip","","21","AMX, CPU, accelerator, transformer, AI, matrix, inference","High"
"doi:10.1109/CGO68049.2026.11395214","2512.02371","bf613617441bb40645e789ddb75b8027827f42a1","Pushing Tensor Accelerators beyond MatMul in a User-Schedulable Language","Yihong Zhang","2026","CGO","Tensor accelerators now represent a growing share of compute resources in modern CPUs and GPUs. However, they are hard to program, leading developers to use vendor-provided kernel libraries that support tensor accelerators. As a result, the usage of tensor accelerators is limited to the provided interface, mainly designed for traditional ML and scientific computing workloads.In this paper, we show that tensor accelerators can improve the performance of applications beyond simple variants of MatMul. For example, many image processing pipelines are linear transformations over matrices in disguise and can therefore utilize such specialized hardware. This is nonetheless hindered by the difficulties in programming tensor accelerators. We tackle this problem with compiler-based techniques. We use the Halide user-schedulable language and express operations as Halide algorithms succinctly. To this end, we implement a flexible tensor instruction selector based on equality saturation. The tensor instruction selector supports both CPU- and GPU-attached tensor accelerators and works with existing scheduling operations (e.g., producer-consumer fusion). Together, this enables developers to write diverse accelerator-leveraging applications in a few dozen lines.Using our system, we demonstrate the potential of tensor accelerators beyond their traditional domains. We implement several image processing pipelines (e.g., filtering, resampling, and denoising) in our system and evaluate them against non-accelerator-leveraging baselines. We show that these pipelines can achieve significant speedups. For example, a downsampling routine is sped up by 6.1× by utilizing Tensor Cores on an Nvidia RTX 4070 GPU.","dblp","Computer Science","0","https://doi.org/10.1109/CGO68049.2026.11395214","10.1109/CGO68049.2026.11395214","2025-12-02","2026-04-08","keep","","20","tensor, matmul, CPU, accelerator","High"
"doi:10.1109/HPCA68181.2026.11408539","","3ad590eb5eaad8b35da57a5b3bb9d68ca4ab866f","AUM: Unleashing the Efficiency Potential of Shared Processors with Accelerator Units for LLM Serving","Xinkai Wang","2026","HPCA","Generative AI, especially LLM, is driving a fundamental shift in software paradigms, prompting cloud providers to build more efficient serving infrastructures. To meet the computational demands of emerging software, modern CPU processors are integrating Accelerator Units (AU) in the pipeline to accelerate key operations, such as Intel AMX for matrix multiplication. Current practices that dedicate AU-enabled CPU exclusively to LLM serving lead to significant resource waste and inferior efficiency. To this end, sharing AU-enabled CPU with general workloads is necessary to harvest redundant resources and improve platform performance-per-watt. However, perfectly sharing AU can be challenging since they introduce three-dimensional variations: variable usage patterns, compulsory frequency interferences, and dissimilar resource bounds. Existing resource managers are oblivious to complex Accelerator Unit Variations (AUV), resulting in performance and efficiency degradations of up to 50 % in shared environments. Therefore, this paper introduces AUM, a novel AU-aware resource manager designed to handle AUV and maximize the efficiency of shared processors. AUM has two cooperative components with three stages for three-dimensional AUV. The background profiler characterizes the usage, frequency, and resource information into a discrete model, guiding the runtime controller to analyze usage-aware requirements, select frequency-aware divisions, and make bound-aware resource decisions. Through extensive evaluations on production AU-enabled CPUs, we show that AUM improves CPU efficiency by $4.7-8.8 \%$ while maintaining high-performance AU applications by reducing SLO violations by $\mathbf{7 - 1 1 \%}$ compared with state-of-the-art resource managers.","dblp","Computer Science","0","https://doi.org/10.1109/HPCA68181.2026.11408539","10.1109/HPCA68181.2026.11408539","2026-01-31","2026-04-08","keep","","20","AMX, CPU, accelerator, AI, accelerate, matrix","High"
"doi:10.1109/ICCD63220.2024.00049","","156df1d0a0ddcb0aee4d1b3a83b465c8e275b6d1","Ventus: A High-performance Open-source GPGPU Based on RISC-V and Its Vector Extension","Jingzhou Li","2024","ICCD","General-purpose Graphics Processing Unit (G PG PU) has become the most popular platform for accelerating modern applications such as Large Language Models and Generative AI, while the lack of advanced open-source hardware micro architectures restricts the high-performance GPGPU research. In this work, we propose Ventus, a high-performance open-source GPGPU based on RISC- V with Vector Extension (RVV). Customized instructions and a holistic software toolchain are implemented to achieve high performance. Ventus is successfully deployed on an FPGA platform consisting of 4 Xilinx VU19P, scaling up to 16 Streaming Multiprocessors (SMs) with 256 warps. Results imply that Ventus possesses critical features of commercial GPGPUs and has achieved an average reduction of 83.9% in instruction count and 87.4% in CPI over the state-of-the-art open-source implementation. Ventus can be found on Github (https://github.com/THU-DSP-LAB/ventus-gpgpu).","dblp","Computer Science","7","https://doi.org/10.1109/ICCD63220.2024.00049","10.1109/ICCD63220.2024.00049","2024-11-18","2026-04-08","keep","","20","vector extension, RISC-V, RVV, AI, vector","High"
"doi:10.1109/TCAD.2025.3604321","2508.19087","d4bc80c2fc471f3b554d2f2c66c7f284c429d964","APT-LLM: Exploiting Arbitrary-Precision Tensor Core Computing for LLM Acceleration","Shaobo Ma","2026","IEEE-TCAD","Large language models (LLMs) have revolutionized AI applications, yet their enormous computational demands severely limit deployment and real-time performance. Quantization methods can help reduce computational costs; however, attaining the extreme efficiency associated with ultralow-bit quantized LLMs at arbitrary precision presents challenges on GPUs. This is primarily due to the limited support for GPU tensor cores (TCs), inefficient memory management, and inflexible kernel optimizations. To tackle these challenges, we propose a comprehensive acceleration scheme for arbitrary-precision LLMs, namely APT-LLM. First, we introduce a novel data format, bipolar-INT, which allows for efficient and lossless conversion with signed INT, while also being more conducive to parallel computation. We also develop a matrix multiplication (MatMul) method allowing for arbitrary precision by dismantling and reassembling matrices at the bit level. This method provides flexible precision and optimizes the utilization of GPU TCs. In addition, we propose a memory management system focused on data recovery, which strategically employs fast shared memory to substantially increase kernel execution speed and reduce memory access latency. Finally, we develop a kernel mapping method that dynamically selects the optimal configurable hyperparameters of kernels for varying matrix sizes, enabling optimal performance across different LLM architectures and precision settings. In LLM inference, APT-LLM achieves up to a <inline-formula> <tex-math notation=""LaTeX"">$3.99\times $ </tex-math></inline-formula> speedup compared to FP16 baselines and a <inline-formula> <tex-math notation=""LaTeX"">$2.16\times $ </tex-math></inline-formula> speedup over NVIDIA CUTLASS INT4 acceleration on RTX 3090. On RTX 4090 and H800, APT-LLM achieves up to <inline-formula> <tex-math notation=""LaTeX"">$2.44\times $ </tex-math></inline-formula> speedup over FP16 and <inline-formula> <tex-math notation=""LaTeX"">$1.65\times $ </tex-math></inline-formula> speedup over CUTLASS integer baselines.","dblp","Computer Science","2","https://doi.org/10.1109/TCAD.2025.3604321","10.1109/TCAD.2025.3604321","2025-08-26","2026-04-08","skip","","20","tensor, matmul, quantization, LLM inference, AI, matrix, inference","High"
"doi:10.1109/TPDS.2023.3322029","2305.05559","3c930af43515f3c8fe33b11202f6ca8ed85b3111","Sparse Stream Semantic Registers: A Lightweight ISA Extension Accelerating General Sparse Linear Algebra","Paul Scheffler","2023","IEEE-TPDS","Sparse linear algebra is crucial in many application domains, but challenging to handle efficiently in both software and hardware, with one- and two-sided operand sparsity handled with distinct approaches. In this work, we enhance an existing memory-streaming RISC-V ISA extension to accelerate both one- and two-sided operand sparsity on widespread sparse tensor formats like compressed sparse row (CSR) and compressed sparse fiber (CSF) by accelerating the underlying operations of streaming indirection, intersection, and union. Our extensions enable single-core speedups over an optimized RISC-V baseline of up to 7.0x, 7.7x, and 9.8x on sparse-dense multiply, sparse-sparse multiply, and sparse-sparse addition, respectively, and peak FPU utilizations of up to 80% on sparse-dense problems. On an eight-core cluster, sparse-dense and sparse-sparse matrix-vector multiply using real-world matrices are up to 4.9x and 5.9x faster and up to 2.9x and 3.0x more energy efficient. We explore further applications for our extensions, such as stencil codes and graph pattern matching. Compared to recent CPU, GPU, and accelerator approaches, our extensions enable higher flexibility on data representation, degree of sparsity, and dataflow at a minimal hardware footprint, adding only 1.8% in area to a compute cluster. A cluster with our extensions running CSR matrix-vector multiplication achieves 9.9x and 1.7x higher peak floating-point utilizations than recent highly optimized sparse data structures and libraries for CPU and GPU, respectively, even when accounting for off-chip main memory (HBM) and on-chip interconnect latency and bandwidth effects.","dblp","Computer Science","17","https://doi.org/10.1109/TPDS.2023.3322029","10.1109/TPDS.2023.3322029","2023-05-09","2026-04-08","keep","","20","tensor, RISC-V, CPU, accelerator, ISA extension, dataflow, accelerate, matrix, vector","High"
